image_index,true_emotion,predicted_emotion,true_label_idx,pred_label_idx
3673,anger,fear,0,1
3677,anger,fear,0,1
3678,anger,calm,0,2
3687,anger,fear,0,1
3698,anger,calm,0,2
3700,anger,calm,0,2
3702,anger,fear,0,1
3718,anger,calm,0,2
3722,anger,fear,0,1
3724,anger,surprise,0,3
3729,anger,fear,0,1
3731,anger,fear,0,1
3732,anger,calm,0,2
3733,anger,fear,0,1
3737,anger,fear,0,1
3741,anger,calm,0,2
3748,anger,calm,0,2
3756,anger,fear,0,1
3759,anger,fear,0,1
3763,anger,fear,0,1
3767,anger,fear,0,1
3770,anger,calm,0,2
3777,anger,fear,0,1
3780,anger,surprise,0,3
3782,anger,fear,0,1
3785,anger,calm,0,2
3787,anger,fear,0,1
3791,anger,calm,0,2
3798,anger,fear,0,1
3800,anger,calm,0,2
3804,anger,calm,0,2
3807,anger,surprise,0,3
3808,anger,surprise,0,3
3809,anger,calm,0,2
3810,anger,calm,0,2
3812,anger,calm,0,2
3814,anger,calm,0,2
3815,anger,fear,0,1
3817,anger,fear,0,1
3825,anger,surprise,0,3
3830,anger,fear,0,1
3836,anger,fear,0,1
3839,anger,fear,0,1
3841,anger,fear,0,1
3843,anger,fear,0,1
3844,anger,fear,0,1
3848,anger,surprise,0,3
3849,anger,fear,0,1
3853,anger,calm,0,2
3857,anger,fear,0,1
3859,anger,calm,0,2
3860,anger,surprise,0,3
3862,anger,fear,0,1
3872,anger,surprise,0,3
3883,anger,fear,0,1
3884,anger,fear,0,1
3888,anger,surprise,0,3
3899,anger,calm,0,2
3910,anger,fear,0,1
3912,anger,calm,0,2
3916,anger,surprise,0,3
3920,anger,calm,0,2
3921,anger,fear,0,1
3922,anger,surprise,0,3
3924,anger,fear,0,1
3927,anger,fear,0,1
3928,anger,fear,0,1
3930,anger,surprise,0,3
3940,anger,surprise,0,3
3942,anger,calm,0,2
3943,anger,calm,0,2
3944,anger,calm,0,2
3945,anger,calm,0,2
3946,anger,fear,0,1
3949,anger,fear,0,1
3951,anger,calm,0,2
3961,anger,calm,0,2
3962,anger,surprise,0,3
3964,anger,fear,0,1
3965,anger,fear,0,1
3969,anger,surprise,0,3
3970,anger,surprise,0,3
3973,anger,surprise,0,3
3974,anger,calm,0,2
3975,anger,fear,0,1
3978,anger,fear,0,1
3980,anger,surprise,0,3
3984,anger,calm,0,2
3990,anger,fear,0,1
3992,anger,calm,0,2
4004,anger,calm,0,2
4011,anger,calm,0,2
4015,anger,fear,0,1
4019,anger,fear,0,1
4022,anger,fear,0,1
4023,anger,fear,0,1
4025,anger,fear,0,1
4029,anger,calm,0,2
4031,anger,calm,0,2
4039,anger,surprise,0,3
4040,anger,fear,0,1
4052,anger,fear,0,1
4053,anger,calm,0,2
4055,anger,surprise,0,3
4057,anger,calm,0,2
4059,anger,surprise,0,3
4062,anger,calm,0,2
4066,anger,surprise,0,3
4068,anger,calm,0,2
4076,anger,calm,0,2
4085,anger,surprise,0,3
4088,anger,calm,0,2
4096,anger,surprise,0,3
4103,anger,fear,0,1
4105,anger,calm,0,2
4108,anger,calm,0,2
4112,anger,fear,0,1
4116,anger,fear,0,1
4125,anger,fear,0,1
4127,anger,fear,0,1
4129,anger,surprise,0,3
4130,anger,fear,0,1
4131,anger,calm,0,2
4132,anger,calm,0,2
4134,anger,fear,0,1
4136,anger,surprise,0,3
4137,anger,surprise,0,3
4145,anger,fear,0,1
4151,anger,fear,0,1
4154,anger,surprise,0,3
4163,anger,calm,0,2
4165,anger,fear,0,1
4168,anger,calm,0,2
4176,anger,fear,0,1
4178,anger,fear,0,1
4187,anger,calm,0,2
4188,anger,fear,0,1
4189,anger,surprise,0,3
4192,anger,calm,0,2
4193,anger,fear,0,1
4201,anger,calm,0,2
4203,anger,surprise,0,3
4221,anger,calm,0,2
4222,anger,calm,0,2
4224,anger,calm,0,2
4225,anger,calm,0,2
4227,anger,calm,0,2
4232,anger,calm,0,2
4233,anger,fear,0,1
4238,anger,calm,0,2
4242,anger,surprise,0,3
4246,anger,calm,0,2
4249,anger,calm,0,2
4250,anger,fear,0,1
4254,anger,surprise,0,3
4260,anger,fear,0,1
4262,anger,fear,0,1
4265,anger,fear,0,1
4267,anger,fear,0,1
4273,anger,fear,0,1
4275,anger,surprise,0,3
4276,anger,calm,0,2
4278,anger,fear,0,1
4281,anger,fear,0,1
4283,anger,calm,0,2
4292,anger,fear,0,1
4297,anger,surprise,0,3
4298,anger,calm,0,2
4300,anger,surprise,0,3
4305,anger,fear,0,1
4310,anger,fear,0,1
4314,anger,calm,0,2
4316,anger,calm,0,2
4320,anger,calm,0,2
4327,anger,surprise,0,3
4329,anger,fear,0,1
4331,anger,fear,0,1
4332,anger,calm,0,2
4337,anger,surprise,0,3
4340,anger,calm,0,2
4342,anger,fear,0,1
4346,anger,fear,0,1
4350,anger,fear,0,1
4359,anger,surprise,0,3
4362,anger,calm,0,2
4369,anger,fear,0,1
4370,anger,fear,0,1
4378,anger,calm,0,2
4380,anger,surprise,0,3
4388,anger,calm,0,2
4389,anger,calm,0,2
4393,anger,fear,0,1
4398,anger,calm,0,2
4399,anger,calm,0,2
4401,anger,surprise,0,3
4406,anger,calm,0,2
4410,anger,fear,0,1
4413,anger,surprise,0,3
4416,anger,calm,0,2
4417,anger,calm,0,2
4418,anger,fear,0,1
4421,anger,fear,0,1
4424,anger,fear,0,1
4435,anger,fear,0,1
4436,anger,calm,0,2
4440,anger,calm,0,2
4441,anger,calm,0,2
4445,anger,fear,0,1
4447,anger,calm,0,2
4450,anger,fear,0,1
4452,anger,calm,0,2
4456,anger,fear,0,1
4458,anger,fear,0,1
4459,anger,calm,0,2
4460,anger,surprise,0,3
4467,anger,fear,0,1
4471,anger,calm,0,2
4472,anger,calm,0,2
4481,anger,fear,0,1
4483,anger,surprise,0,3
4492,anger,calm,0,2
4495,anger,calm,0,2
4497,anger,calm,0,2
4503,anger,surprise,0,3
4504,anger,fear,0,1
4512,anger,fear,0,1
4513,anger,calm,0,2
4514,anger,calm,0,2
4515,anger,calm,0,2
4518,anger,fear,0,1
4525,anger,fear,0,1
4526,anger,calm,0,2
4533,anger,fear,0,1
4544,anger,calm,0,2
4546,anger,calm,0,2
4554,anger,calm,0,2
4557,anger,fear,0,1
4562,anger,surprise,0,3
4572,anger,fear,0,1
4575,anger,fear,0,1
4579,anger,calm,0,2
4583,anger,fear,0,1
4587,anger,fear,0,1
4596,anger,surprise,0,3
4598,anger,calm,0,2
4606,anger,fear,0,1
4608,anger,fear,0,1
4609,anger,fear,0,1
4615,anger,fear,0,1
4617,anger,surprise,0,3
4619,anger,calm,0,2
4621,anger,fear,0,1
4624,anger,calm,0,2
4636,anger,calm,0,2
4637,anger,fear,0,1
4638,anger,calm,0,2
4646,anger,fear,0,1
4647,anger,surprise,0,3
4648,anger,calm,0,2
4651,anger,fear,0,1
4654,anger,calm,0,2
4655,anger,fear,0,1
4657,anger,calm,0,2
4658,anger,surprise,0,3
4659,anger,fear,0,1
4660,anger,calm,0,2
4669,anger,fear,0,1
4671,anger,calm,0,2
4673,anger,calm,0,2
4674,anger,surprise,0,3
4676,anger,calm,0,2
4678,anger,fear,0,1
4681,anger,surprise,0,3
4686,anger,calm,0,2
4692,anger,surprise,0,3
4694,anger,calm,0,2
4696,anger,calm,0,2
4697,anger,calm,0,2
4704,anger,fear,0,1
4706,anger,calm,0,2
4708,anger,calm,0,2
4709,anger,calm,0,2
4711,anger,surprise,0,3
4715,anger,fear,0,1
4717,anger,calm,0,2
4718,anger,calm,0,2
4719,anger,calm,0,2
4721,anger,surprise,0,3
4730,anger,fear,0,1
4732,anger,surprise,0,3
4737,anger,fear,0,1
4738,anger,fear,0,1
4740,anger,fear,0,1
4741,anger,fear,0,1
4742,anger,calm,0,2
4748,anger,fear,0,1
4749,anger,fear,0,1
4752,anger,surprise,0,3
4754,anger,fear,0,1
4755,anger,fear,0,1
4756,anger,fear,0,1
4757,anger,calm,0,2
4758,anger,fear,0,1
4759,anger,fear,0,1
4761,anger,calm,0,2
4764,anger,calm,0,2
4767,anger,calm,0,2
4769,anger,calm,0,2
4770,anger,fear,0,1
4774,anger,surprise,0,3
4775,anger,calm,0,2
4776,anger,calm,0,2
4780,anger,calm,0,2
4782,anger,fear,0,1
4784,anger,fear,0,1
4787,anger,calm,0,2
4798,anger,calm,0,2
4803,anger,calm,0,2
4804,anger,calm,0,2
4813,anger,calm,0,2
4815,anger,fear,0,1
4816,anger,surprise,0,3
4817,anger,surprise,0,3
4818,anger,surprise,0,3
4822,anger,fear,0,1
4823,anger,fear,0,1
4824,anger,calm,0,2
4827,anger,fear,0,1
4828,anger,fear,0,1
4830,anger,surprise,0,3
4832,anger,fear,0,1
4835,anger,calm,0,2
4845,anger,fear,0,1
4847,anger,calm,0,2
4848,anger,calm,0,2
4850,anger,fear,0,1
4851,anger,surprise,0,3
4853,anger,fear,0,1
4858,anger,calm,0,2
4862,anger,fear,0,1
4872,anger,calm,0,2
4874,anger,fear,0,1
4875,anger,surprise,0,3
4876,anger,fear,0,1
4886,anger,calm,0,2
4887,anger,calm,0,2
4894,anger,surprise,0,3
4896,anger,calm,0,2
4899,anger,fear,0,1
4900,anger,calm,0,2
4909,anger,calm,0,2
4910,anger,calm,0,2
4917,anger,fear,0,1
4922,anger,calm,0,2
4923,anger,surprise,0,3
4926,anger,fear,0,1
4930,anger,calm,0,2
4932,anger,calm,0,2
4933,anger,fear,0,1
4936,anger,fear,0,1
4938,anger,calm,0,2
4939,anger,fear,0,1
4944,anger,fear,0,1
4947,anger,calm,0,2
4950,anger,fear,0,1
4953,fear,anger,1,0
4954,fear,calm,1,2
4955,fear,calm,1,2
4958,fear,anger,1,0
4960,fear,anger,1,0
4961,fear,anger,1,0
4963,fear,anger,1,0
4966,fear,anger,1,0
4968,fear,anger,1,0
4969,fear,anger,1,0
4970,fear,calm,1,2
4973,fear,surprise,1,3
4974,fear,calm,1,2
4978,fear,anger,1,0
4980,fear,anger,1,0
4981,fear,anger,1,0
4982,fear,calm,1,2
4984,fear,anger,1,0
4986,fear,calm,1,2
4990,fear,anger,1,0
4992,fear,anger,1,0
4994,fear,anger,1,0
4995,fear,surprise,1,3
4997,fear,surprise,1,3
5000,fear,calm,1,2
5001,fear,anger,1,0
5003,fear,calm,1,2
5005,fear,anger,1,0
5006,fear,anger,1,0
5007,fear,calm,1,2
5010,fear,anger,1,0
5012,fear,calm,1,2
5015,fear,surprise,1,3
5016,fear,anger,1,0
5020,fear,surprise,1,3
5022,fear,anger,1,0
5023,fear,anger,1,0
5025,fear,calm,1,2
5026,fear,anger,1,0
5028,fear,surprise,1,3
5029,fear,anger,1,0
5030,fear,calm,1,2
5031,fear,anger,1,0
5034,fear,calm,1,2
5035,fear,anger,1,0
5039,fear,calm,1,2
5040,fear,surprise,1,3
5041,fear,anger,1,0
5043,fear,anger,1,0
5044,fear,anger,1,0
5045,fear,anger,1,0
5046,fear,anger,1,0
5047,fear,anger,1,0
5048,fear,anger,1,0
5049,fear,anger,1,0
5050,fear,calm,1,2
5051,fear,surprise,1,3
5052,fear,anger,1,0
5054,fear,anger,1,0
5057,fear,calm,1,2
5061,fear,calm,1,2
5062,fear,anger,1,0
5063,fear,anger,1,0
5064,fear,surprise,1,3
5065,fear,calm,1,2
5066,fear,anger,1,0
5067,fear,anger,1,0
5071,fear,calm,1,2
5074,fear,anger,1,0
5076,fear,anger,1,0
5079,fear,calm,1,2
5080,fear,anger,1,0
5081,fear,anger,1,0
5083,fear,surprise,1,3
5084,fear,anger,1,0
5088,fear,surprise,1,3
5090,fear,anger,1,0
5091,fear,calm,1,2
5092,fear,calm,1,2
5093,fear,anger,1,0
5094,fear,anger,1,0
5096,fear,anger,1,0
5097,fear,calm,1,2
5099,fear,surprise,1,3
5100,fear,surprise,1,3
5101,fear,surprise,1,3
5102,fear,anger,1,0
5103,fear,calm,1,2
5106,fear,anger,1,0
5109,fear,anger,1,0
5110,fear,anger,1,0
5111,fear,anger,1,0
5112,fear,anger,1,0
5114,fear,anger,1,0
5115,fear,anger,1,0
5118,fear,anger,1,0
5120,fear,anger,1,0
5123,fear,anger,1,0
5124,fear,calm,1,2
5125,fear,calm,1,2
5127,fear,calm,1,2
5128,fear,surprise,1,3
5129,fear,anger,1,0
5131,fear,calm,1,2
5135,fear,surprise,1,3
5137,fear,anger,1,0
5139,fear,anger,1,0
5140,fear,calm,1,2
5141,fear,calm,1,2
5142,fear,anger,1,0
5143,fear,anger,1,0
5144,fear,anger,1,0
5145,fear,anger,1,0
5146,fear,calm,1,2
5148,fear,calm,1,2
5151,fear,anger,1,0
5152,fear,anger,1,0
5153,fear,calm,1,2
5154,fear,surprise,1,3
5156,fear,surprise,1,3
5157,fear,calm,1,2
5158,fear,anger,1,0
5159,fear,anger,1,0
5161,fear,surprise,1,3
5162,fear,surprise,1,3
5163,fear,surprise,1,3
5164,fear,calm,1,2
5165,fear,anger,1,0
5167,fear,surprise,1,3
5168,fear,surprise,1,3
5169,fear,surprise,1,3
5171,fear,calm,1,2
5174,fear,anger,1,0
5175,fear,surprise,1,3
5176,fear,surprise,1,3
5178,fear,anger,1,0
5180,fear,anger,1,0
5182,fear,calm,1,2
5183,fear,calm,1,2
5185,fear,anger,1,0
5189,fear,surprise,1,3
5191,fear,anger,1,0
5192,fear,anger,1,0
5193,fear,surprise,1,3
5194,fear,anger,1,0
5195,fear,surprise,1,3
5196,fear,calm,1,2
5198,fear,anger,1,0
5199,fear,calm,1,2
5201,fear,anger,1,0
5202,fear,anger,1,0
5203,fear,calm,1,2
5204,fear,calm,1,2
5205,fear,surprise,1,3
5206,fear,anger,1,0
5207,fear,calm,1,2
5208,fear,surprise,1,3
5209,fear,calm,1,2
5212,fear,anger,1,0
5215,fear,anger,1,0
5216,fear,anger,1,0
5217,fear,anger,1,0
5218,fear,surprise,1,3
5220,fear,anger,1,0
5221,fear,anger,1,0
5222,fear,anger,1,0
5223,fear,surprise,1,3
5225,fear,anger,1,0
5226,fear,anger,1,0
5227,fear,anger,1,0
5228,fear,anger,1,0
5229,fear,anger,1,0
5233,fear,surprise,1,3
5235,fear,calm,1,2
5237,fear,anger,1,0
5239,fear,anger,1,0
5240,fear,anger,1,0
5242,fear,surprise,1,3
5243,fear,anger,1,0
5244,fear,calm,1,2
5245,fear,calm,1,2
5246,fear,anger,1,0
5247,fear,calm,1,2
5248,fear,calm,1,2
5249,fear,surprise,1,3
5252,fear,anger,1,0
5254,fear,anger,1,0
5255,fear,surprise,1,3
5256,fear,calm,1,2
5257,fear,anger,1,0
5258,fear,surprise,1,3
5260,fear,calm,1,2
5261,fear,anger,1,0
5263,fear,anger,1,0
5265,fear,anger,1,0
5266,fear,anger,1,0
5267,fear,anger,1,0
5268,fear,anger,1,0
5269,fear,calm,1,2
5270,fear,anger,1,0
5271,fear,surprise,1,3
5274,fear,surprise,1,3
5276,fear,surprise,1,3
5278,fear,anger,1,0
5280,fear,calm,1,2
5281,fear,calm,1,2
5282,fear,anger,1,0
5285,fear,anger,1,0
5286,fear,surprise,1,3
5287,fear,surprise,1,3
5288,fear,surprise,1,3
5289,fear,anger,1,0
5290,fear,calm,1,2
5292,fear,surprise,1,3
5294,fear,calm,1,2
5295,fear,anger,1,0
5297,fear,calm,1,2
5299,fear,anger,1,0
5300,fear,anger,1,0
5301,fear,anger,1,0
5304,fear,calm,1,2
5306,fear,surprise,1,3
5307,fear,anger,1,0
5308,fear,calm,1,2
5309,fear,anger,1,0
5310,fear,surprise,1,3
5311,fear,anger,1,0
5312,fear,anger,1,0
5313,fear,surprise,1,3
5314,fear,anger,1,0
5316,fear,calm,1,2
5317,fear,anger,1,0
5323,fear,anger,1,0
5325,fear,calm,1,2
5326,fear,surprise,1,3
5329,fear,surprise,1,3
5330,fear,anger,1,0
5332,fear,anger,1,0
5333,fear,calm,1,2
5334,fear,calm,1,2
5336,fear,surprise,1,3
5339,fear,anger,1,0
5340,fear,surprise,1,3
5341,fear,calm,1,2
5342,fear,calm,1,2
5346,fear,anger,1,0
5347,fear,surprise,1,3
5350,fear,calm,1,2
5351,fear,anger,1,0
5352,fear,surprise,1,3
5353,fear,surprise,1,3
5355,fear,anger,1,0
5356,fear,anger,1,0
5357,fear,anger,1,0
5358,fear,anger,1,0
5359,fear,anger,1,0
5360,fear,surprise,1,3
5362,fear,calm,1,2
5363,fear,calm,1,2
5365,fear,surprise,1,3
5371,fear,anger,1,0
5372,fear,anger,1,0
5374,fear,anger,1,0
5375,fear,anger,1,0
5376,fear,anger,1,0
5377,fear,anger,1,0
5378,fear,surprise,1,3
5379,fear,calm,1,2
5381,fear,anger,1,0
5384,fear,surprise,1,3
5385,fear,anger,1,0
5388,fear,surprise,1,3
5390,fear,calm,1,2
5391,fear,surprise,1,3
5392,fear,anger,1,0
5394,fear,anger,1,0
5395,fear,calm,1,2
5396,fear,calm,1,2
5397,fear,calm,1,2
5400,fear,anger,1,0
5401,fear,anger,1,0
5402,fear,anger,1,0
5407,fear,anger,1,0
5408,fear,anger,1,0
5412,fear,anger,1,0
5413,fear,anger,1,0
5414,fear,anger,1,0
5415,fear,anger,1,0
5417,fear,calm,1,2
5419,fear,calm,1,2
5421,fear,anger,1,0
5425,fear,surprise,1,3
5427,fear,surprise,1,3
5428,fear,surprise,1,3
5430,fear,anger,1,0
5434,fear,surprise,1,3
5435,fear,calm,1,2
5436,fear,anger,1,0
5437,fear,surprise,1,3
5438,fear,surprise,1,3
5439,fear,anger,1,0
5440,fear,anger,1,0
5441,fear,anger,1,0
5442,fear,surprise,1,3
5445,fear,anger,1,0
5446,fear,surprise,1,3
5447,fear,anger,1,0
5448,fear,anger,1,0
5450,fear,calm,1,2
5453,fear,calm,1,2
5454,fear,anger,1,0
5455,fear,calm,1,2
5460,fear,surprise,1,3
5463,fear,anger,1,0
5467,fear,calm,1,2
5468,fear,anger,1,0
5469,fear,calm,1,2
5470,fear,anger,1,0
5471,fear,anger,1,0
5472,fear,calm,1,2
5475,fear,anger,1,0
5477,fear,anger,1,0
5478,fear,anger,1,0
5479,fear,anger,1,0
5481,fear,surprise,1,3
5482,fear,anger,1,0
5483,fear,anger,1,0
5486,fear,surprise,1,3
5487,fear,calm,1,2
5492,fear,anger,1,0
5493,fear,calm,1,2
5494,fear,calm,1,2
5495,fear,anger,1,0
5496,fear,surprise,1,3
5497,fear,anger,1,0
5499,fear,calm,1,2
5502,fear,calm,1,2
5503,fear,calm,1,2
5505,fear,surprise,1,3
5506,fear,surprise,1,3
5507,fear,anger,1,0
5509,fear,anger,1,0
5511,fear,anger,1,0
5514,fear,calm,1,2
5515,fear,anger,1,0
5517,fear,calm,1,2
5518,fear,anger,1,0
5519,fear,anger,1,0
5520,fear,surprise,1,3
5521,fear,calm,1,2
5523,fear,anger,1,0
5524,fear,anger,1,0
5525,fear,anger,1,0
5526,fear,anger,1,0
5527,fear,anger,1,0
5529,fear,calm,1,2
5530,fear,anger,1,0
5533,fear,anger,1,0
5534,fear,calm,1,2
5535,fear,anger,1,0
5536,fear,anger,1,0
5537,fear,anger,1,0
5546,fear,anger,1,0
5547,fear,surprise,1,3
5549,fear,anger,1,0
5551,fear,calm,1,2
5552,fear,anger,1,0
5553,fear,anger,1,0
5555,fear,surprise,1,3
5556,fear,surprise,1,3
5557,fear,calm,1,2
5559,fear,anger,1,0
5560,fear,anger,1,0
5562,fear,anger,1,0
5563,fear,anger,1,0
5564,fear,anger,1,0
5567,fear,anger,1,0
5568,fear,anger,1,0
5570,fear,anger,1,0
5571,fear,anger,1,0
5572,fear,anger,1,0
5573,fear,anger,1,0
5574,fear,anger,1,0
5575,fear,calm,1,2
5576,fear,calm,1,2
5577,fear,anger,1,0
5581,fear,anger,1,0
5582,fear,anger,1,0
5583,fear,anger,1,0
5584,fear,calm,1,2
5585,fear,surprise,1,3
5586,fear,calm,1,2
5587,fear,surprise,1,3
5588,fear,calm,1,2
5589,fear,anger,1,0
5590,fear,anger,1,0
5592,fear,calm,1,2
5593,fear,surprise,1,3
5594,fear,surprise,1,3
5595,fear,calm,1,2
5596,fear,surprise,1,3
5598,fear,calm,1,2
5599,fear,surprise,1,3
5601,fear,anger,1,0
5603,fear,anger,1,0
5604,fear,anger,1,0
5605,fear,surprise,1,3
5606,fear,calm,1,2
5611,fear,calm,1,2
5612,fear,anger,1,0
5613,fear,anger,1,0
5616,fear,anger,1,0
5618,fear,calm,1,2
5620,fear,surprise,1,3
5621,fear,calm,1,2
5622,fear,anger,1,0
5625,fear,anger,1,0
5627,fear,surprise,1,3
5628,fear,anger,1,0
5630,fear,anger,1,0
5632,fear,surprise,1,3
5633,fear,anger,1,0
5636,fear,anger,1,0
5637,fear,calm,1,2
5638,fear,anger,1,0
5639,fear,calm,1,2
5641,fear,anger,1,0
5642,fear,anger,1,0
5643,fear,anger,1,0
5645,fear,anger,1,0
5646,fear,anger,1,0
5650,fear,anger,1,0
5653,fear,anger,1,0
5655,fear,calm,1,2
5656,fear,surprise,1,3
5657,fear,anger,1,0
5658,fear,anger,1,0
5659,fear,anger,1,0
5661,fear,calm,1,2
5663,fear,calm,1,2
5664,fear,anger,1,0
5665,fear,anger,1,0
5667,fear,anger,1,0
5669,fear,surprise,1,3
5671,fear,anger,1,0
5672,fear,anger,1,0
5674,fear,anger,1,0
5675,fear,calm,1,2
5676,fear,calm,1,2
5678,fear,calm,1,2
5680,fear,anger,1,0
5681,fear,anger,1,0
5683,fear,anger,1,0
5686,fear,calm,1,2
5689,fear,calm,1,2
5691,fear,anger,1,0
5692,fear,anger,1,0
5694,fear,anger,1,0
5695,fear,anger,1,0
5697,fear,surprise,1,3
5698,fear,anger,1,0
5699,fear,calm,1,2
5702,fear,anger,1,0
5703,fear,anger,1,0
5705,fear,surprise,1,3
5706,fear,anger,1,0
5707,fear,surprise,1,3
5708,fear,surprise,1,3
5709,fear,anger,1,0
5711,fear,calm,1,2
5713,fear,calm,1,2
5714,fear,surprise,1,3
5719,fear,anger,1,0
5720,fear,anger,1,0
5721,fear,surprise,1,3
5722,fear,calm,1,2
5723,fear,surprise,1,3
5724,fear,anger,1,0
5725,fear,surprise,1,3
5726,fear,calm,1,2
5727,fear,anger,1,0
5733,fear,anger,1,0
5734,fear,anger,1,0
5735,fear,calm,1,2
5736,fear,anger,1,0
5737,fear,anger,1,0
5739,fear,anger,1,0
5740,fear,anger,1,0
5742,fear,anger,1,0
5743,fear,surprise,1,3
5744,fear,anger,1,0
5747,fear,surprise,1,3
5748,fear,anger,1,0
5749,fear,anger,1,0
5750,fear,surprise,1,3
5751,fear,anger,1,0
5755,fear,calm,1,2
5756,fear,calm,1,2
5758,fear,calm,1,2
5759,fear,calm,1,2
5760,fear,anger,1,0
5764,fear,surprise,1,3
5767,fear,surprise,1,3
5768,fear,anger,1,0
5769,fear,anger,1,0
5770,fear,anger,1,0
5771,fear,surprise,1,3
5772,fear,surprise,1,3
5774,fear,anger,1,0
5776,fear,anger,1,0
5777,fear,anger,1,0
5778,fear,surprise,1,3
5779,fear,anger,1,0
5785,fear,anger,1,0
5786,fear,anger,1,0
5789,fear,anger,1,0
5790,fear,surprise,1,3
5792,fear,anger,1,0
5793,fear,anger,1,0
5794,fear,anger,1,0
5795,fear,calm,1,2
5796,fear,anger,1,0
5798,fear,calm,1,2
5800,fear,calm,1,2
5802,fear,anger,1,0
5803,fear,surprise,1,3
5806,fear,calm,1,2
5808,fear,anger,1,0
5812,fear,anger,1,0
5816,fear,calm,1,2
5817,fear,calm,1,2
5818,fear,anger,1,0
5819,fear,surprise,1,3
5820,fear,calm,1,2
5823,fear,anger,1,0
5824,fear,surprise,1,3
5826,fear,calm,1,2
5827,fear,calm,1,2
5829,fear,anger,1,0
5832,fear,anger,1,0
5833,fear,anger,1,0
5834,fear,calm,1,2
5835,fear,anger,1,0
5837,fear,anger,1,0
5840,fear,anger,1,0
5841,fear,anger,1,0
5842,fear,surprise,1,3
5844,fear,anger,1,0
5848,fear,anger,1,0
5849,fear,calm,1,2
5850,fear,surprise,1,3
5851,fear,anger,1,0
5852,fear,surprise,1,3
5853,fear,calm,1,2
5854,fear,anger,1,0
5855,fear,calm,1,2
5856,fear,calm,1,2
5858,fear,calm,1,2
5859,fear,surprise,1,3
5861,fear,surprise,1,3
5864,fear,surprise,1,3
5866,fear,anger,1,0
5867,fear,anger,1,0
5869,fear,anger,1,0
5870,fear,surprise,1,3
5872,fear,anger,1,0
5873,fear,surprise,1,3
5874,fear,surprise,1,3
5875,fear,calm,1,2
5876,fear,anger,1,0
5878,fear,anger,1,0
5881,fear,anger,1,0
5882,fear,surprise,1,3
5883,fear,calm,1,2
5884,fear,anger,1,0
5886,fear,calm,1,2
5889,fear,anger,1,0
5894,fear,anger,1,0
5895,fear,anger,1,0
5897,fear,calm,1,2
5900,fear,calm,1,2
5901,fear,anger,1,0
5904,fear,calm,1,2
5907,fear,anger,1,0
5908,fear,calm,1,2
5909,fear,calm,1,2
5912,fear,anger,1,0
5914,fear,anger,1,0
5917,fear,calm,1,2
5919,fear,anger,1,0
5921,fear,anger,1,0
5922,fear,surprise,1,3
5923,fear,anger,1,0
5926,fear,anger,1,0
5927,fear,surprise,1,3
5928,fear,anger,1,0
5929,fear,surprise,1,3
5933,fear,surprise,1,3
5934,fear,anger,1,0
5935,fear,anger,1,0
5936,fear,anger,1,0
5937,fear,anger,1,0
5938,fear,anger,1,0
5940,fear,surprise,1,3
5941,fear,surprise,1,3
5943,fear,anger,1,0
5944,fear,anger,1,0
5947,fear,anger,1,0
5948,fear,anger,1,0
5949,fear,surprise,1,3
5951,fear,anger,1,0
5952,fear,anger,1,0
5953,fear,surprise,1,3
5955,fear,calm,1,2
5956,fear,calm,1,2
5959,fear,anger,1,0
5960,fear,anger,1,0
5962,fear,anger,1,0
5963,fear,surprise,1,3
5964,fear,anger,1,0
5965,fear,anger,1,0
5966,fear,anger,1,0
5967,fear,anger,1,0
5968,fear,anger,1,0
5969,fear,anger,1,0
5971,fear,anger,1,0
5972,fear,surprise,1,3
5973,fear,anger,1,0
5974,fear,anger,1,0
5982,fear,anger,1,0
5986,fear,anger,1,0
5987,fear,surprise,1,3
5988,fear,anger,1,0
5989,fear,anger,1,0
5991,fear,surprise,1,3
5992,fear,anger,1,0
5995,fear,calm,1,2
5996,fear,surprise,1,3
5998,fear,anger,1,0
6000,fear,anger,1,0
6001,fear,calm,1,2
6004,fear,calm,1,2
6006,fear,calm,1,2
6008,fear,surprise,1,3
6009,fear,surprise,1,3
6010,fear,calm,1,2
6013,fear,surprise,1,3
6015,fear,anger,1,0
6016,fear,surprise,1,3
6018,fear,anger,1,0
6019,fear,calm,1,2
6020,fear,anger,1,0
6021,fear,anger,1,0
6024,fear,calm,1,2
6026,fear,anger,1,0
6027,fear,calm,1,2
6028,fear,anger,1,0
6029,fear,surprise,1,3
6030,fear,anger,1,0
6031,fear,calm,1,2
6032,fear,anger,1,0
6034,fear,surprise,1,3
6035,fear,anger,1,0
6036,fear,surprise,1,3
6038,fear,anger,1,0
6040,fear,surprise,1,3
6042,fear,surprise,1,3
6045,fear,anger,1,0
6046,fear,anger,1,0
6047,fear,surprise,1,3
6049,fear,calm,1,2
6050,fear,surprise,1,3
6051,fear,calm,1,2
6052,fear,anger,1,0
6056,fear,calm,1,2
6058,fear,surprise,1,3
6061,fear,surprise,1,3
6063,fear,calm,1,2
6064,fear,calm,1,2
6065,fear,anger,1,0
6066,fear,calm,1,2
6067,fear,calm,1,2
6068,fear,surprise,1,3
6069,fear,anger,1,0
6072,fear,anger,1,0
6073,fear,anger,1,0
6074,fear,calm,1,2
6075,fear,anger,1,0
6076,fear,calm,1,2
6079,fear,calm,1,2
6080,fear,anger,1,0
6081,fear,anger,1,0
